tmdbId,title,overview,genres
14286,Why We Fight,Is American foreign policy dominated by the idea of military supremacy? Has the military become too important in American life? Jarecki's shrewd and intelligent polemic would seem to give an affirmative answer to each of these questions.,Documentary|History
14289,Fire Down Below,"When an EPA representative is murdered in a small Appalachian community, EPA undercover agent Jack Taggart is sent in—posing as a handyman working with a Christian relief agency—to determine what happened.",Action|Thriller
14298,Somers Town,"Two teenagers, both newcomers to London, forge an unlikely friendship over the course of a hot summer. Tomo is a runaway from Nottingham; Marek lives in the district of Somers Town, between King's Cross and Euston stations, where his dad is working on a new rail link.",Comedy|Drama
14308,I Am Trying to Break Your Heart: A Film About Wilco,"A documentary by photographer Sam Jones documenting American rock band Wilco recording their fourth album Yankee Hotel Foxtrot. Originally intended as a showcase of the band's creative process, the film crew catches unexpected complications between the band and its record label and problems among the band members themselves.",Music|Documentary
14291,Searching for Bobby Fischer,A seven-year-old chess prodigy refuses to harden himself in order to become a champion like the famous but unlikable Bobby Fischer.,Drama
14242,American Movie,"American Movie documents the story of filmmaker Mark Borchardt, his mission, and his dream. Spanning over two years of intense struggle with his film, his family, financial decline, and spiritual crisis, American Movie is a portrayal of ambition, obsession, excess, and one man's quest for the American Dream.",Documentary|Comedy
14320,Great Expectations,"In this Dickens adaptation, orphan Pip discovers through lawyer Mr. Jaggers that a mysterious benefactor wishes to ensure that he becomes a gentleman. Reunited with his childhood patron, Miss Havisham, and his first love, the beautiful but emotionally cold Estella, he discovers that the elderly spinster has gone mad from having been left at the altar as a young woman, and has made her charge into a warped, unfeeling heartbreaker.",Drama|Romance
14328,The Paper Chase,A first-year law student struggles with balancing his coursework and his relationship with the daughter of a stern professor.,Drama
14342,Almost Heroes,"Two hapless explorers lead an ill-fated 1804 expedition through the Pacific Northwest in a hopeless, doomed effort to reach the Pacific Ocean before Lewis and Clark.",Adventure|Comedy|Western
14241,7 Faces of Dr. Lao,"An old Chinese man rides into the town of Abalone, Arizona and changes it forever, as the citizens see themselves reflected in the mirror of Lao's mysterious circus of mythical beasts.",Fantasy|Family|Western|Comedy
14334,The Secret of Roan Inish,"Ten-year-old Fiona is sent to live with her grandparents in a small fishing village in Donegal, Ireland. She soon learns the local legend that an ancestor of hers married a Selkie – a seal who can turn into a human. Years earlier, her baby brother was washed out to sea and never seen again, so when Fiona spies a naked little boy on the abandoned Isle of Roan Inish, she is compelled to investigate.",Adventure|Fantasy|Family|Drama
14347,Blame It on Rio,"Matthew Hollis is man on holiday in Rio with his best friend. Both men have teenage daughters with them. When Matthew falls for his best friend's amorous daughter named Jennifer, they embark on a secret, if slightly one-sided relationship. Jennifer's father is furious when he finds out about the 'older man' in his daughter's life, and sets out to hunt him down with the aid of Matthew!",Comedy|Romance
14361,Captain Ron,"When mild-mannered Martin Harvey finds out that he has inherited a vintage yacht, he decides to take his family on a Caribbean vacation to retrieve the vessel. Upon arriving on a small island and realizing that the ship is in rough shape, Martin and his family end up with more than they bargained for as the roguish Captain Ron signs on to sail the boat to Miami. It doesn't take long before Ron's anything-goes antics get the Harveys into plenty of trouble.",Adventure|Comedy
14365,Killing Me Softly,A woman grows suspicious of her controlling husband after she discovers secrets about the women in his past.,Thriller|Crime
14248,Igor,"A cliché hunchbacked evil scientist's assistant aspires to become a scientist himself, much to the displeasure of the rest of the evil science community.",Animation|Comedy|Family|Horror|Science Fiction
14367,Adventures in Babysitting,"When plans with her boyfriend fall through, high school senior Chris Parker ends up babysitting the Anderson kids, Brad and Sara. What should be a quiet night in, however, turns into a series of ridiculous exploits, starting when they leave the house to pick up Chris' friend Brenda. Soon, Brad's buddy Daryl is involved, and the group must contend with car thieves, blues musicians and much more.",Comedy
14373,Death Wish II,Paul Kersey is again a vigilante trying to find five punks who murdered his housekeeper and daughter in Los Angeles.,Action|Crime|Drama|Thriller
14370,Real Genius,"When teenage geniuses Mitch Taylor and Chris Knight, working on an advanced laser project, learn that the military wants to use it as a weapon, they decide to thwart the plan.",Comedy|Romance|Science Fiction
14398,Gang Related,"After murdering an undercover DEA agent, two corrupt cops scramble to cover up what they've done.",Action|Crime|Thriller|Drama
14407,Guy X,"A black comedy set in 1979, about a soldier mistakenly posted to an Arctic military base.",Comedy
14412,Body Heat,"During an extreme heatwave, a beautiful Florida woman and a seedy lawyer engage in an affair while plotting the murder of her rich husband.",Thriller|Crime
14423,First Sunday,"Durell and LeeJohn are best friends and bumbling petty criminals. When told they have one week to pay a $17,000 debt or Durell will lose his son, they come up with a desperate scheme to rob their neighborhood church. Instead, they end up spending the night in the presence of the Lord and are forced to deal with much more than they bargained for.",Comedy|Action
14447,A Matter of Loaf and Death,"Wallace and Gromit open a bakery, accidentally getting tied up with a murder mystery in the process. But when Wallace falls in love, Gromit is left to solve the case by himself.",Family|Animation|Comedy|Mystery|Romance
14456,Shrooms,"A group of American teens comes to Ireland to visit a friend who takes them on a camping trip in search of the local, fabled magic mushrooms. When the psychedelics start taking hold, the panicked friends are attacked by ghostly creatures; but how can they determine whether what they are experiencing is reality or hallucination?",Horror|Mystery
14389,Danny Deckchair,"An unappreciated laborer's patience reaches breaking point when his girlfriend cancels a romantic holiday. Making light of the situation, he decides to tie hundreds of helium balloons to a chair in an outlandish bid to float to a new life.",Comedy|Romance|Drama
14484,Body Shots,"The Los Angeles club scene is a place of booze-fueled decadence and debauchery. In a night full of possibilities, eight 20-somethings take to the clubs seeking good times, companionship and maybe a little sex. But in the harsh light of the morning after, their worlds are thrown into a spin of confusion when hungover Sara accuses hard-partying Mike of date rape. Loyalties are tested as each among them is forced to take sides.",Drama|Romance
14506,The Adventures of Baron Munchausen,An account of Baron Munchausen's supposed travels and fantastical experiences with his band of misfits.,Fantasy|Adventure|Comedy
14510,From Beyond,"The Resonator, a powerful machine that can control the sixth sense, has killed its creator and sent his associate into an insane asylum. When a psychiatrist becomes determined to continue the experiment, she unwittingly opens the door to a hostile parallel universe.",Horror|Science Fiction
14521,The Cup,"While the World Cup is being played in France, two young Tibetan refugees arrive at a monastery in India. The atmosphere of serene contemplation is soon disrupted by soccer fever, as the two students desperately seek a TV to watch the final.",Comedy
14522,Black Beauty,"The fates of horses, and the people who own and command them, are revealed as Black Beauty narrates the circle of his life.",Family|Adventure|Drama
14458,Altered,"Fifteen years ago, five men were abducted by aliens. Only four returned. Now, these same four men have managed to capture one of the creatures who killed their friend and ruined their lives.",Horror|Science Fiction|Thriller
14533,Gia,Gia Carangi meteorically rises to modeling fame in the late 1970s but becomes overconsumed by persistent loneliness and drug addiction.,Romance|Drama
14410,Notorious,"""Notorious"" is the story of Christopher Wallace. Through raw talent and sheer determination, Wallace transforms himself from Brooklyn street hustler (once selling crack to pregnant women) to one of the greatest rappers of all time: The Notorious B.I.G. Follow his meteoric rise to fame and his refusal to succumb to expectations - redefining our notion of ""The American Dream.""",Music|Drama|History
14534,Rudy,"Rudy grew up in a steel mill town where most people ended up working, but wanted to play football at Notre Dame instead. There were only a couple of problems. His grades were a little low, his athletic skills were poor, and he was only half the size of the other players. But he had the drive and the spirit of 5 people and has set his sights upon joining the team.",Drama|History
14537,Harakiri,"Down-on-his-luck veteran Tsugumo Hanshirō enters the courtyard of the prosperous House of Iyi. Unemployed, and with no family, he hopes to find a place to commit seppuku—and a worthy second to deliver the coup de grâce in his suicide ritual. The senior counselor for the Iyi clan questions the ronin’s resolve and integrity, suspecting Hanshirō of seeking charity rather than an honorable end. What follows is a pair of interlocking stories which lay bare the difference between honor and respect, and promises to examine the legendary foundations of the Samurai code.",Action|Drama|History
14550,The Dream Team,"Four mental patients on a field trip in New York City must save their caring chaperone, who ends up being taken to a hospital in a coma after accidentally witnessing a murder, before the killers can find him and finish the job.",Comedy|Crime|Thriller
14551,Winchester '73,"Lin McAdam rides into town on the trail of Dutch Henry Brown, only to find himself in a shooting competition against him. McAdam wins the prize, a one-in-a-thousand Winchester rifle, but Dutch steals it and leaves town. McAdam follows, intent on settling his old quarrel, while the rifle keeps changing hands and touching a number of lives.",Western
14553,Stealing Beauty,"Lucy Harmon, an American teenager is arriving in the lush Tuscan countryside to be sculpted by a family friend who lives in a beautiful villa. Lucy visited there four years earlier and exchanged a kiss with an Italian boy with whom she hopes to become reacquainted.",Drama|Romance
14430,Herod's Law,"In the 1940s, a small Mexican town has seen its last three mayors assassinated in rapid succession. A naive janitor is recruited to become the new mayor, and he believes he will modernize the little town and usher in a reign of peace. But the system corrupts him very quickly, and he takes to abusing his power while associating with an unscrupulous assortment of opportunists, hypocrites and criminals.",Comedy|Crime|Mystery|Drama
14554,Bad Day at Black Rock,"One-armed war veteran John J. Macreedy steps off a train at the sleepy little town of Black Rock.  Once there, he begins to unravel a web of lies, secrecy, and murder.",Western|Drama|Crime|Mystery|Thriller
14556,Anything for Her,"Lisa and Julien are married and lead a happy uneventful life with their son Oscar. But their life radically changes one morning, when the police comes to arrest Lisa on murder charges. She's sentenced to 20 years of prison. Convinced of his wife's innocence, Julien decides to act. How far will he be willing to go for her?",Drama|Thriller
14460,Battle Beyond the Stars,A young farmer assembles a band of diverse mercenaries to defend his peaceful planet from an evil tyrant.,Science Fiction|Action|Adventure
14572,Patlabor 2: The Movie,"A Japanese police unit who use giant anthropomorphic robots (called Labors) is caught up in a political struggle between the civilian authorities and the military when a terrorist act is blamed on an Air Force jet. With the aid of a government agent, the team gets close to a terrorist leader to stop things from going out of control when after the military is impelled to impose martial law.",Animation|Science Fiction|Action|Thriller
14571,Patlabor: The Movie,A mysterious suicide and a series of unmanned robot run-aways sparks off a Police investigation into the suspicious software on-board thousands of industrial robots around Tokyo.,Action|Animation|Science Fiction|Mystery
14433,Zulu,"In 1879, during the Anglo-Zulu War, man-of-the-people Lt. Chard and snooty Lt. Bromhead are in charge of defending the isolated and vastly outnumbered Natal outpost of Rorke's Drift from tribal hordes.",Drama|History|War
14583,Deceiver,"The gruesome death of a prostitute brings suspicion on one of her clients, James Wayland, a brilliant, self-destructive and epileptic heir to a textile fortune. So detectives Braxton and Kennesaw take Wayland in for questioning, thinking they can break the man. But despite his troubles, Wayland is a master of manipulation, and during the interrogation, he begins to turn the tables on the investigators, forcing them to reveal their own sinister sides.",Mystery|Crime|Drama|Thriller
14584,The Cheap Detective,"A spoof of the entire 1940s detective genre. San Francisco private detective, Lou Pekinpaugh is accused of murdering his partner at the instigation of his mistress—his partner's wife.",Comedy|Crime|Mystery
14587,Bhaji on the Beach,A group of South Asian women try but cannot escape their problems on a day trip to a British beach resort.,Comedy|Drama
14589,Another Thin Man,"Nick and Nora Charles are back—and this time, they have a baby, a wealthy new client, and another murder to solve! Retired detective Nick is enjoying family life with Nora and their young son, Nick Jr., when eccentric industrialist Colonel MacFay asks for protection after receiving threatening messages. When MacFay is found dead at his isolated estate, Nick and Nora spring into action, questioning a houseful of suspicious guests and uncovering greed, blackmail, family secrets, and a dangerous inheritance plot. With their trademark wit and sophistication, the glamorous couple balances parenthood, parties, and peril as they race to expose the killer. William Powell and Myrna Loy return as Hollywood’s favorite married sleuths, joined by the lovable wire-haired terrier Asta. Directed by W. S. Van Dyke, Another Thin Man is a stylish and entertaining 1939 mystery-comedy filled with sparkling banter, romance, suspense, and classic Nick-and-Nora charm.",Comedy|Mystery|Crime
14588,After the Thin Man,"Nick and Nora Charles are back—and this time, their holiday takes a deadly turn! After returning to San Francisco, the sophisticated couple is drawn into the disappearance of Nora’s cousin’s husband. When he is found murdered, suspicion falls on the troubled family, and Nick reluctantly resumes his detective work. With Nora eagerly at his side, the pair follows a trail of jealousy, blackmail, secret relationships, and long-buried family scandals. William Powell and Myrna Loy sparkle as Hollywood’s most charming married sleuths, trading witty banter while unraveling a dangerous mystery. Directed by W. S. Van Dyke and written by Frances Goodrich and Albert Hackett, After the Thin Man delivers everything audiences love about the series: romance, comedy, suspense, elegant settings, and the irresistible return of Asta, Nick and Nora’s mischievous wire-haired terrier. This stylish 1936 sequel is a delightful blend of mystery and sophisticated fun.",Comedy|Mystery|Crime
14590,Shadow of the Thin Man,"Nick and Nora Charles are back at the racetrack—and murder is running a close second! While attending a major horse race with their young son, Nick Jr., the sophisticated couple witnesses a shocking murder from the crowded grandstand. What first appears to be an isolated killing soon leads to a maze of corruption, blackmail, gambling scandals, and criminal intrigue. As Nick investigates, he encounters suspicious bookmakers, dishonest officials, rival gangsters, and a mysterious killer determined to stay ahead of the law. Nora, as always, is never far from the action, bringing her quick wit and fearless curiosity to the case. William Powell and Myrna Loy return in top form as Hollywood’s favorite married detectives, with Asta adding his usual comic charm. Directed by W. S. Van Dyke, Shadow of the Thin Man is a stylish 1941 mystery-comedy packed with suspense, romance, sparkling dialogue, and the irresistible Nick-and-Nora chemistry that made the series a classic.",Comedy|Crime|Mystery
14594,The Thin Man Goes Home,"Nick and Nora Charles are going home—but trouble is waiting at the front door! Hoping for a peaceful visit with Nick’s parents in the small town of Sycamore Springs, the sophisticated couple soon finds themselves surrounded by old rivalries, family tensions, and a mysterious murder. Nick’s father, a respected retired doctor, would much rather see his son give up detective work, but a suspicious shooting quickly draws Nick back into action. As Nick and Nora investigate, they uncover jealousy, deception, hidden motives, and a dangerous secret involving the town’s prominent citizens. William Powell and Myrna Loy bring their trademark sparkle, wit, and effortless chemistry to the roles of Nick and Nora Charles, while Asta adds more canine comedy. Directed by Richard Thorpe, The Thin Man Goes Home is a charming 1945 mystery-comedy filled with family friction, small-town intrigue, romance, and the playful banter that has made Nick and Nora one of cinema’s most beloved couples.",Comedy|Mystery
14595,Song of the Thin Man,"Nick and Nora Charles are back in action—and this time, the music is murder! While attending a glamorous jazz cruise on New York’s East River, the sophisticated couple witnesses the fatal shooting of a wealthy patron. When suspicion falls on a young bandleader and his musicians, Nick and Nora step in to clear their friends and uncover the real killer. Their investigation leads through a lively world of jazz clubs, radio personalities, high society, and backstage rivalries, where almost everyone has a secret and the next clue may be hidden in the music. William Powell and Myrna Loy return as Hollywood’s favorite married sleuths, combining sparkling banter, romance, and comic sophistication with a spirited mystery. Directed by Edward Buzzell, Song of the Thin Man features lively musical performances, colorful characters, and the familiar comic appeal of Asta. This stylish 1947 finale delivers one last tuneful adventure for Nick and Nora Charles.",Comedy|Crime|Mystery
14603,Kuffs,"George Kuffs didn't finish high-school, just lost his job, and his college-age girlfriend is pregnant. To top it off, George's brother Brad is killed and George inherits Brad's ""patrol special"" privatized police district and all the problems that come with it.",Action|Comedy|Crime
14609,Ultimate Avengers: The Movie,"When a nuclear missile was fired at Washington in 1945, Captain America managed to detonate it in the upper atmosphere. But then he fell miles into the icy depths of the North Atlantic, where he remained lost for over sixty years. But now, with the world facing the very same evil, Captain America must rise again as our last hope for survival.",Action|Animation|Family|Adventure|Science Fiction
14611,Ultimate Avengers 2,"Mysterious Wakanda lies in the darkest heart of Africa, unknown to most of the world. An isolated land hidden behind closed borders, fiercely protected by its young king: Black Panther. But when brutal alien invaders attack, the threat leaves Black Panther with no option but to go against the sacred decrees of his people and ask for help from outsiders.",Adventure|Animation|Action|Science Fiction
14612,Candleshoe,"When ex-con artist Harry claims that a secret treasure is hidden inside Candleshoe, an English estate, he creates an elaborate plan to find and steal the prize. By convincing a girl named Casey to impersonate the estate owner's long-lost granddaughter, Harry hopes to uncover the treasure's location. But when Casey has a change of heart, she must follow the clues and find the treasure, in order to save Candleshoe and stop Harry before it is too late.",Family
14615,Fury,"Joe, who owns a gas station along with his brothers and is about to marry Katherine, travels to the small town where she lives to visit her, but is wrongly mistaken for a wanted kidnapper and arrested.",Crime|Drama|Thriller
14628,Fletch Lives,"Fletch is a fish out of water in small-town Louisiana, where he's checking out a tumbledown mansion he's inherited. When a woman he flirts with turns up dead, he becomes a suspect and must find the killer and clear his name.",Comedy|Crime|Mystery
14621,Lean On Me,"When principal Joe Clark takes over decaying Eastside High School, he's faced with students wearing gang colors and graffiti-covered walls. Determined to do anything he must to turn the school around, he expels suspected drug dealers, padlocks doors and demands effort and results from students, staff and parents. Autocratic to a fault, this real-life educator put it all on the line.",Drama
14638,The Killers,"Two hit men walk into a diner asking for a man called ""the Swede"". When the killers find the Swede, he's expecting them and doesn't put up a fight. Since the Swede had a life insurance policy, an investigator, on a hunch, decides to look into the murder. As the Swede's past is laid bare, it comes to light that he was in love with a beautiful woman who may have lured him into pulling off a bank robbery overseen by another man.",Crime|Mystery|Thriller
14645,Santa Claus Is a Stinker,"Two neurotics, working for a suicide hotline on the night of Christmas Eve, get caught up in a catastrophe when a pregnant woman, her abusive boyfriend, and a cross-dresser visit their office.",Comedy
14651,My Wife Is an Actress,"A ""normal"" guy who is married to a hot actress gets worried that she is involved with her costar. This worry turns into jealousy and causes problems in their relationship. This is a story about trust and a comedy about the actions between men and women.",Comedy|Romance
14670,'Round Midnight,"Inside the Blue Note nightclub one night in 1959 Paris, an aged, ailing jazzman coaxes an eloquent wail from his tenor sax. Outside, a young Parisian too broke to buy a glass of wine strains to hear those notes. Soon they will form a friendship that sparks a final burst of genius.",Drama|Music
14684,School Ties,"When David Greene receives a football scholarship to a prestigious prep school in the 1950s, he feels pressure to hide the fact that he is Jewish from his classmates and teachers, fearing that they may be anti-Semitic. He quickly becomes the big man on campus thanks to his football skills, but when his Jewish background is discovered, his worst fears are realized and his friends turn on him with violent threats and public ridicule.",Drama
14675,The Awful Truth,"Unfounded suspicions lead a married couple to begin divorce proceedings, whereupon they start undermining each other's attempts to find new romance.",Comedy|Romance
14694,The Snow Walker,A bush pilot in nothern Canada who with the aid of modernity thinks he can handle it all & knows it all. After reluctantly agreeing to transport a local indian girl to a medical facility his light plane crashes & they have to survive whilst finding their way back to civilization. Along the journey the man finds a new respect for the native ways as they battle to survive the elements.,Adventure|Drama
14695,Havoc,"A wealthy Los Angeles teen and her superficial friends wants to break out of suburbia and experience Southern California's ""gangsta"" lifestyle. But problems arise when the preppies get in over their heads and provoke the wrath of a violent Latino gang. Suddenly, their role-playing seems a little too real.",Crime|Drama
14696,Ugetsu,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",Fantasy|Drama|Mystery
14698,"Suddenly, Last Summer",The only son of wealthy widow Violet Venable dies while on vacation with his cousin Catherine. What the girl saw was so horrible that she went insane; now Mrs. Venable wants Catherine lobotomized to cover up the truth.,Thriller|Drama|Mystery
14728,The Librarian: The Curse of the Judas Chalice,"While on a dangerous mission to recover the historic Judas Chalice, Flynn is saved by Simone. But when double-crossed by a respected professor and ambushed by a ruthless gang, Flynn realizes Simone's secret, his true mission and a shocking discovery are all lying within a decaying New Orleans crypt.",Fantasy|Adventure|Comedy
14703,The Night of the Iguana,A defrocked Episcopal clergyman leads a bus-load of middle-aged Baptist women on a tour of the Mexican coast and comes to terms with the failure haunting his life.,Drama|Romance
14711,Afro Samurai: Resurrection,Afro Samurai avenged his father and found a life of peace. But the legendary master is forced back into the game by a beautiful and deadly woman from his past. The sparks of violence dropped along Afro’s bloody path now burn out of control – and nowhere are the flames of hatred more intense than in the eyes of Sio.,Animation|Action|Adventure|Drama|Fantasy|Science Fiction|TV Movie
14667,Dogfight,"In the fall of 1963, Eddie Birdlace is an 18-year-old Marine Corps volunteer who is about to ship out with three of his buddies for a tour of duty in Vietnam. Planning a massive blowout for their last night in San Francisco, Eddie, his buddies, and a number of other Marines set up a contest they call a ""dogfight”.",Drama|Romance
14748,Boy A,"Freed after a lengthy term in a juvenile detention center, convicted child killer Jack Burridge finds work as a deliveryman and begins dating co-worker Michelle. While out on the road one day, Jack notices a distressed child, and, after reuniting the girl with her family, becomes a local celebrity. But when a local newspaper unearths his past, Jack must cope with the anger of citizens who fear for the safety of their children.",Crime|Drama
14749,Space Buddies,"B-Dawg, Mudbud, Budderball, and all the rest of the Buddies are back, but this time, they're setting their sights even higher -- as in, the moon! With the help of their new pals Spudnick and Gravity, these pooches are go for launch. But to pull off their moon landing and make it home safely, our canine heroes will have to summon all their bravery and imagination...",Comedy|Adventure|Family|Science Fiction
14750,Mischief,"1956: The shy Jonathan's luck with girls changes when he wins the rebellious Gene as a friend in his last year of high school. Gene is adored by many girls and manages to teach Jonathan a few lessons. Gene himself would rather just be with one girl: his girlfriend Bunny. But since his father is poor, her parents don't accept him.",Comedy|Romance
14671,Summer School,"A high-school gym teacher has big plans for the summer, but is forced to cancel them to teach a ""bonehead"" English class for misfit goof-off students. Fortunately, his unconventional brand of teaching fun field trips begins to connect with them, and even inspires ardor in some.",Comedy
14756,Ip Man,"A semi-biographical account of Yip Man, the first martial arts master to teach the Chinese martial art of Wing Chun. The film focuses on events surrounding Ip that took place in the city of Foshan between the 1930s to 1940s during the Second Sino-Japanese War. Directed by Wilson Yip, the film stars Donnie Yen in the lead role, and features fight choreography by Sammo Hung.",Drama|Action|History
14771,The Onion Movie,"Venerable newscaster Norm Archer reports the latest news in politics, health, culture and entertainment - such as an automotive recall of decapitation-inducing ""Neckbelts"" and a study finding that ""depression hits losers hardest"". This compilation of bogus news stories, celebrity profiles, movie trailers and skits come courtesy of the ace satirists at The Onion.",Comedy
14761,Cocaine Cowboys,"In the 1980s, ruthless Colombian cocaine barons invaded Miami with a brand of violence unseen in this country since Prohibition-era Chicago - and it put the city on the map. ""Cocaine Cowboys"" is the true story of how Miami became the drug, murder and cash capital of the United States, told by the people who made it all happen.",Documentary
14774,Cheech & Chong's The Corsican Brothers,Two brothers who can feel each others' pain and pleasure mess up the French revolution.,Comedy
14776,How to Get Ahead in Advertising,Pressure from his boss and a skin-cream client produces a talking boil on a British adman's neck.,Fantasy|Comedy|Drama
14784,The Fall,"In a hospital on the outskirts of 1920s Los Angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story about 5 mythical heroes. Thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality starts to blur as the tale advances.",Adventure|Fantasy|Drama
14742,Night Shift,"A nebbish of a morgue attendant gets shunted back to the night shift where he is shackled with an obnoxious neophyte partner who dreams of the ""one great idea"" for success. His life takes a bizarre turn when a prostitute neighbor complains about the loss of her pimp. His partner, upon hearing the situation, suggests that they fill that opening themselves using the morgue at night.",Comedy
14786,Gotti,"John Gotti, the head of a small New York mafia crew breaks a few of the old family rules. He rises to become the head of the Gambino family and the most well-known mafia boss in America. Life is good, but suspicion creeps in, and greed, rule-breaking and his high public profile all threaten to topple him.",Crime|Drama|TV Movie
14687,Eichmann,"Based upon the final confession of Adolf Eichmann, made before his execution in Israel, of his role in Hitler's plan for the final solution.",History|Drama
14797,Warriors of Heaven and Earth,"A Chinese emissary is sent to the Gobi desert to execute a renegade soldier. When a caravan transporting a Buddhist monk and a valuable treasure is threatened by thieves, however, the two warriors might unite to protect the travelers.",Drama|Action|Adventure
14805,Bait,"Landing in jail for a petty theft crime, Alvin finds himself sharing a cell with John Jaster, the incarcerated half of the pair of high-tech thieves responsible for the missing gold. His partner, Bristol, is still at large. Alvin wants only to get out of prison and start fresh with his girlfriend, Lisa, and when the Feds, led by U.S. Treasury investigator Clenteen, set him loose on a sketchy deal, he thinks his luck has changed. Alvin has his freedom and the Feds have found their bait.",Action|Thriller|Crime
14793,Heima,"Ethereal post-rock pioneers Sigur Rós play a string of impromptu gigs in their native Iceland after finishing a world tour in 2006. As they travel through the country, the band visits a wide variety of venues, from a large outdoor festival to a coffee shop.",Documentary|Music
14807,The Long Good Friday,"In the late 1970s, Cockney crime boss Harold Shand, a gangster trying to become a legitimate property mogul, has big plans to get the American Mafia to bankroll his transformation of a derelict area of London into the possible venue for a future Olympic Games. However, a series of bombings targets his empire on the very weekend the Americans are in town. Shand is convinced there is a traitor in his organization, and sets out to eliminate the rat in typically ruthless fashion.",Crime|Thriller|Drama
14815,The Wind and the Lion,"At the beginning of the 20th century an American woman is abducted in Morocco by Berbers, and the attempts to free her range from diplomatic pressure to military intervention.",Action|Adventure|Drama|History
14817,Good Burger,Two L.A. teens with summer jobs at Good Burger try to save their small restaurant when a corporate giant burger franchise moves in across the street.,Family|Comedy
14819,Heavyweights,"Camp Hope is a summer retreat for overweight boys run by a kindly couple who make the campers feel comfortable with their extra pounds. But when tyrannical fitness guru Tony buys the camp, he puts the kids on a cruel regimen that goes too far. Sick of the endless weeks of ""all work and no play,"" the kids stage a coup and reclaim their summer of fun.",Family|Comedy
14821,Escape to Witch Mountain,"Tia and Tony are two orphaned youngsters with extraordinary powers. Lucas Deranian poses as their uncle in order to get the kids into the clutches of Deranian's megalomaniacal boss, evil millionaire Aristotle Bolt, who wants to exploit them. Jason, a cynical widower, helps Tia and Tony escape to witch mountain, while at the same time Tia and Tony help Jason escape the pain of the loss of his wife.",Adventure|Fantasy|Science Fiction|Family
14822,Return from Witch Mountain,"Tony and Tia are other-worldly twins endowed with telekinesis. When their Uncle Bene drops them off in Los Angeles for an earthbound vacation, a display of their supernatural skill catches the eye of the nefarious Dr. Gannon and his partner in crime, Letha, who see rich possibilities in harnessing the children's gifts. They kidnap Tony, and Tia gives chase only to find Gannon is using her brother's powers against her.",Adventure|Fantasy|Science Fiction|Family
14862,Killer Movie,A reality TV director copes with a spoiled celebutante and a show gone haywire when a masked killer starts bumping off the crew in this slasher-movie satire.,Horror|Mystery|Thriller
14831,Help!,"An obscure Eastern cult that practices human sacrifice pursues Ringo after he unknowingly puts on a ceremonial ring (that, of course, won't come off). On top of that, a pair of mad scientists, members of Scotland Yard, and a beautiful but dead-eyed assassin all have their own plans for the Fab Four.",Adventure|Comedy|Music
14832,The Cement Garden,"After the death of her husband, the mother of Julie, Jack, Sue and Tom begins to suffer from a mysterious illness. Aware that she is going to have to go into hospital she opens a bank account for the children, so that they can be financially self-sufficient and will be able to avoid being taken into care by the authorities. Unfortunately she also dies and Julie and Jack (the older, teenage children) decide to hide her body in the basement so that they can have free reign of their household. Soon Tom has taken to dressing as a girl whilst Sue has become increasingly reticent, confiding only to her diary, meanwhile Jack and Julie sense an attraction developing for each other. However Julie's new beau, Derek, threatens to unearth the many dark secrets within this family as he becomes increasingly suspicious of Jack.",Drama
14886,The Last Detail,"Two Navy men are ordered to bring a young offender to prison, but decide to show him one last good time along the way.",Drama|Comedy
14892,The Big Empty,"Struggling actor John Person agrees to drive a blue suitcase from Los Angeles to the small town of Baker, Calif., and hand it over to a mysterious cowboy in return for having his credit card debt of $27,000 paid off. Upon his arrival, John can't find the cowboy but receives an ominously head-shaped package he's supposed to hang onto. While waiting, John gets close to Ruthie, whose psychotic boyfriend, Randy, keeps threatening to kill him.",Comedy|Drama|Mystery|Science Fiction
14900,The Great Muppet Caper,"Kermit and Fozzie are newspaper reporters sent to London to interview Lady Holiday, a wealthy fashion designer whose priceless diamond necklace is stolen. Kermit meets and falls in love with her secretary, Miss Piggy. The jewel thieves strike again, and this time frame Miss Piggy. It's up to Kermit and the rest of the Muppets to bring the real culprits to justice.",Comedy|Crime|Family|Mystery|Romance
14904,Proof,"Martin, a young blind photographer, is divided between his friendship with restaurant worker Andy and the exclusive love that Celia—who is terribly jealous of this new friendship—has for him.",Drama|Romance
14905,Welcome to Sarajevo,"Follow a group of international journalists into the heart of the once cosmopolitan city of Sarajevo—now a danger zone of sniper and mortar attacks where residents still live. While reporting on an American aid worker who’s trying to get children out of the country, a British correspondent decides to take an orphaned girl home to London.",War|Drama|History
14741,The Goodbye Girl,"After being dumped by her live-in boyfriend, an unemployed dancer and her 10-year-old daughter are reluctantly forced to live with a struggling off-Broadway actor.",Comedy|Drama|Romance
14863,Anaconda 3: Offspring,A mercenary-for-hire accepts a mission from a billionaire to capture a dangerous snake that could possibly help cure a terminal illness.,Horror|Adventure|Thriller|TV Movie
